日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240430,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,200000.0000,対象外,0.0000,出納:小口現金入金（4月22日）
20240430,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,84284.0000,対象外,0.0000,
20240430,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,3000.0000,課対仕入10%,272.0000,出納:食券販売（4月入金分）
20240430,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,203000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240430,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,事務用品,,,,,330.0000,課対仕入10%,30.0000,,,,,,,,,,,,,,,出納:ホワイトボードマーカー（×3）
20240430,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,17810.0000,課対仕入10%,1619.0000,,,,,,,,,,,,,,,出納:東芝ポータブルサウンドシステム（店頭音楽用）
20240430,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,パチンコ部品,,,,,15587.0000,課対仕入10%,1417.0000,,,,,,,,,,,,,,,出納:やじきた　釘確認シート
20240430,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,スロット部品,,,,,2233.0000,課対仕入10%,203.0000,,,,,,,,,,,,,,,出納:スロット部品（光ケーブル）
20240430,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,1044.0000,課対仕入10%,94.0000,,,,,,,,,,,,,,,出納:新台先見せ（府中⇔上野）
20240430,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,3556.0000,課対仕入10%,323.0000,,,,,,,,,,,,,,,出納:店内販促用　棚
20240430,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,7614.0000,課対仕入10%,692.0000,,,,,,,,,,,,,,,出納:ポイント景品各種（黒霧島×2、角瓶×2、金麦×12、ごっつ盛り×6）
20240430,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,1830.0000,課対仕入10%,166.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20240430,00109101,,衛生費,86190,,,,スパークルⅡ本町,清掃用品・衛生用品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:メラニンスポンジ（×2）
20240430,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,32840.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（4/30分）
20240430,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,1220.0000,課対仕入10%,110.0000,,,,,,,,,,,,,,,出納:運賃（釘シート）
