日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220731,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,84421.0000,対象外,0.0000,
20220731,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,1500.0000,課対仕入10%,136.0000,出納:食券代（7月分）
20220731,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,1500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220731,00109101,,前渡金,10280,,,,スパークルⅡ本町,仕入前払,,,,,550.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:カラーゼムクリップｘ5
20220731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,19360.0000,課対仕入10%,1760.0000,,,,,,,,,,,,,,,出納:インカム用耳栓・マイク等
20220731,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,566.0000,課対仕入10%,51.0000,,,,,,,,,,,,,,,出納:7/21（木）府中⇔新宿往復（飯塚　お客様対応）　283円ｘ2
20220731,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:バームリーフバスケットｘ2
20220731,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,13735.0000,課対仕入10%,1245.0000,,,,,,,,,,,,,,,出納:タメット商品（カップスター・焼きそば）
20220731,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,19480.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請手数料（7/25分）
20220731,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,830.0000,課対仕入10%,75.0000,,,,,,,,,,,,,,,出納:配送費（ブリス書類）
20220731,00109101,,雑損失,88020,,,,スパークルⅡ本町,その他,,,,,17240.0000,課対仕入10%,1567.0000,,,,,,,,,,,,,,,出納:大井町⇔新宿　往復　220円ｘ2　スマホ破損
20220731,00109101,,不課税雑損失,88025,,,,スパークルⅡ本町,その他,,,,,12000.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:クレーム代　スマホ破損
