日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230331,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,49499.0000,対象外,0.0000,
20230331,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,12000.0000,課対仕入10%,1090.0000,出納:3月分食券代
20230331,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,12000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230331,00109101,,買掛金,42010,,,,スパークルⅡ本町,現金仕入8％,,,,,2319.0000,対象外,210.0000,,,,,,,,,,,,,,,出納:うまい棒
20230331,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,1408.0000,課対仕入10%,128.0000,,,,,,,,,,,,,,,出納:電波目覚まし時計
20230331,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,パチンコ部品,,,,,6050.0000,課対仕入10%,550.0000,,,,,,,,,,,,,,,出納:三洋パチンコ部品代引き（払出ユニット）
20230331,00109101,,販売促進費,86145,,,,スパークルⅡ本町,配布用販促物,,,,,16390.0000,課対仕入10%,1490.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20230331,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,5972.0000,課対仕入10%,540.0000,,,,,,,,,,,,,,,出納:ポイント商品（カップスター×6）
20230331,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,870.0000,課対仕入10%,79.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20230331,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,15100.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（3/27分）
20230331,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,1390.0000,課対仕入10%,126.0000,,,,,,,,,,,,,,,出納:運賃（マース）
