日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220831,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,200000.0000,対象外,0.0000,出納:小口入金
20220831,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,79300.0000,対象外,0.0000,
20220831,00109101,,,,,,,,,,,,,,,,預り金,42050,,,,総務部,その他,,,,,5100.0000,対象外,0.0000,出納:健康診断オプション代（我妻　泰さん分）
20220831,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,3000.0000,課対仕入10%,272.0000,出納:8月食券代
20220831,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,208100.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220831,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,7433.0000,課対仕入10%,675.0000,,,,,,,,,,,,,,,出納:延長コード
20220831,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,パチンコ部品,,,,,9240.0000,課対仕入10%,840.0000,,,,,,,,,,,,,,,出納:釘シート（ニューギン分）
20220831,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,スロット部品,,,,,5940.0000,課対仕入10%,540.0000,,,,,,,,,,,,,,,出納:遊技台部品（代引）
20220831,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,902.0000,課対仕入10%,82.0000,,,,,,,,,,,,,,,出納:8/24　府中?御徒町　展示会　大川
20220831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,配布用販促物,,,,,15950.0000,課対仕入10%,1450.0000,,,,,,,,,,,,,,,出納:代引き（ティッシュBOX5,000個）
20220831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,1760.0000,課対仕入10%,160.0000,,,,,,,,,,,,,,,出納:装飾備品一式
20220831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:ほこりとり　メガネクリーナー　くつクリーナー
20220831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,12805.0000,課対仕入10%,1160.0000,,,,,,,,,,,,,,,出納:タメット商品（ごつ盛り焼きそばｘ5）
20220831,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,3070.0000,課対仕入10%,278.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20220831,00109101,,衛生費,86190,,,,スパークルⅡ本町,害虫駆除,,,,,2120.0000,課対仕入10%,192.0000,,,,,,,,,,,,,,,出納:コンバット
20220831,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,5600.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請手数料（9/5分）
20220831,00109101,,雑費,86310,,,,スパークルⅡ本町,その他,,,,,13000.0000,課対仕入10%,1181.0000,,,,,,,,,,,,,,,出納:お弁当（まかない弁当）ｘ13個
20220831,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,930.0000,課対仕入10%,84.0000,,,,,,,,,,,,,,,出納:送料（払出機部品）
