収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,502001,20220831,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,5500.0000,内税,500.0000,8月分：複合機使用料,パフォーマンスチャ－ジ,スパークルⅡ,,,,,,
支出,502002,20220831,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,5500.0000,内税,500.0000,8月分：複合機使用料,パフォーマンスチャ－ジ,営業企画担当,,,,,,
支出,502003,20220831,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,6396.0000,内税,581.0000,8月分：複合機使用料,パフォーマンスチャ－ジ,総務部,,,,,,
支出,502004,20220831,,3564,府中消防懇話会,諸会費,対象外,20000.0000,,0.0000,府中消防懇話会：令和4年度会費,,総務部,,,,,,
支出,502005,20220831,,8530,日本カルミック㈱,衛生費,課対仕入10%,3762.0000,内税,342.0000,8月分：ソープディスペンサー他,日本カルミック,食品館不動産,,,,,,
支出,502006,20220831,,8530,日本カルミック㈱,衛生費,課対仕入10%,21153.0000,内税,1923.0000,8月分：ソープディスペンサー他,日本カルミック,食品館不動産,,,,,,
支出,502007,20220831,,4109,多摩健康管理センター,預り金,対象外,10200.0000,,0.0000,7月分：健康診断オプション代(センター),その他,総務部,,,,,,
,502007,20220831,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,42515.0000,内税,3865.0000,7月分：健康診断代(センター),健康診断・産業医,総務部,,,,,,
支出,502008,20220831,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,16954.0000,内税,1541.0000,7月分：人間ドック代,健康診断・産業医,総務部,,,,,,
支出,502009,20220831,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,2640.0000,内税,240.0000,8月分：マット代,マット・モップ等,食品館不動産,,,,,,
支出,502010,20220831,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,7392.0000,内税,672.0000,8月分：マット代,マット・モップ等,食品館不動産,,,,,,
支出,502011,20220831,,2502,医療法人三恵寿会,福利厚生費,課対仕入10%,99683.0000,内税,9062.0000,8月分：健康診断代(亀戸),健康診断・産業医,総務部,,,,,,
支出,502012,20220831,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,33000.0000,内税,3000.0000,8月分：ゴミ処理代,ゴミ処理,CHIKASAKUⅡ,,,,,,
,502012,20220831,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,38914.0000,内税,3538.0000,8月分：ゴミ処理代,ゴミ処理,ＣＨＩＫＡＳＡＫＵ,,,,,,
,502012,20220831,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,110752.0000,内税,10068.0000,8月分：ゴミ処理代,ゴミ処理,食品館不動産,,,,,,
支出,502013,20220831,,9970,リコージャパン㈱,通信費,課対仕入10%,14300.0000,内税,1300.0000,8月分：インターネット固定接続料,その他,総務部,,,,,,
支出,502014,20220831,,6810,㈱エヴリィ,保守管理費,課対仕入10%,106700.0000,内税,9700.0000,B2F排水槽清掃・点検,設備保守料,食品館不動産,,,,,,
支出,502015,20220831,,7472,㈱まさや,衛生費,課対仕入10%,1375.0000,内税,125.0000,クイックルワイパー取替シート購入,Ｐ清掃・衛生用品,総務部,,,,,,
,502015,20220831,,7472,㈱まさや,衛生費,課対仕入10%,23805.0000,内税,2164.0000,ペーパータオル・トイレットペーパー購入,Ｐ清掃・衛生用品,食品館不動産,,,,,,
支出,502016,20220831,,7472,㈱まさや,衛生費,課対仕入10%,13773.0000,内税,1252.0000,トイレットペーパー購入,Ｐ清掃・衛生用品,本町不動産,,,,,,
支出,502017,20220831,,4011,㈱シー・アイ・シー　食品東京営業所,衛生費,課対仕入10%,11440.0000,内税,1040.0000,8月分：ネコささレンタル,害虫駆除,食品館不動産,,,,,,
支出,502018,20220831,,8038,㈱大久保,衛生費,課対仕入10%,19800.0000,内税,1800.0000,8月分：古紙回収費,ゴミ処理,食品館不動産,,,,,,
支出,502019,20220831,,3490,日本電気㈱,支払手数料,課対仕入10%,58740.0000,内税,5340.0000,7月分：勤革時ライセンス料,事務手数料,人事部,,,,,,
支出,502020,20220831,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,3850.0000,内税,350.0000,8月分：契約外作業,機械設備修理,食品館不動産,,,,,,
,502020,20220831,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,1172.0000,内税,106.0000,8月分：蛍光管,電球・蛍光管,食品館不動産,,,,,,
支出,502021,20220831,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,147.0000,内税,13.0000,8月分：単三乾電池,電球・蛍光管,本町不動産,,,,,,
支出,502022,20220831,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,1411300.0000,内税,128300.0000,8月分施設保守管理：さくら食品館,設備保守料,食品館不動産,,,,,,
,502022,20220831,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,396000.0000,内税,36000.0000,8月分施設保守管理：スパークル府中,設備保守料,くるる不動産,,,,,,
,502022,20220831,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,15400.0000,内税,1400.0000,8月分施設保守管理：E-KITCHENくるる店,設備保守料,くるる不動産,,,,,,
,502022,20220831,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,61600.0000,内税,5600.0000,8月分施設保守管理：スパークル亀戸,設備保守料,不動産その他,,,,,,
,502022,20220831,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,99000.0000,内税,9000.0000,8月分施設保守管理：スパークルⅡ,設備保守料,不動産その他,,,,,,
