収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,502001,20220930,,4011,㈱シー・アイ・シー　食品東京営業所,衛生費,課対仕入10%,11440.0000,内税,1040.0000,9月分：ネコささレンタル,害虫駆除,食品館不動産,,,,,,
支出,502002,20220930,,9000,スポット取引：入力用,修繕費,課対仕入10%,55000.0000,内税,5000.0000,東芝エレベーター㈱：手すり駆動アイドラー交換工事,機械設備修理,食品館不動産,,,,,,
,502002,20220930,,9000,スポット取引：入力用,支払手数料,課対仕入10%,220.0000,内税,20.0000,東芝ｴﾚﾍﾞｰﾀ㈱,金融機関手数料,総務部,,,,,,
支出,502003,20220930,,4866,東邦設計コンサルタント㈱一級建築士事務所,外注費,課対仕入10%,281250.0000,内税,25568.0000,エスカレーター・エレベーター調整管理費,業務委託料,食品館不動産,,,,,,
支出,502004,20220930,,9970,リコージャパン㈱,通信費,課対仕入10%,14300.0000,内税,1300.0000,9月分：インターネット固定接続料,その他,総務部,,,,,,
支出,502005,20220930,,4342,㈱大塚商会　府中支店,事務消耗品費,課対仕入10%,7654.0000,内税,695.0000,A4、A3コピー用紙購入,ＯＡ用品,総務部,,,,,,
支出,502006,20220930,,8530,日本カルミック㈱,衛生費,課対仕入10%,3762.0000,内税,342.0000,9月分：ソープディスペンサー他,日本カルミック,食品館不動産,,,,,,
支出,502007,20220930,,8530,日本カルミック㈱,衛生費,課対仕入10%,1584.0000,内税,144.0000,9月分：ソープディスペンサー他,日本カルミック,E-KITCHEN　くるる,,,,,,
支出,502008,20220930,,8530,日本カルミック㈱,衛生費,課対仕入10%,21153.0000,内税,1923.0000,9月分：ソープディスペンサー他,日本カルミック,食品館不動産,,,,,,
支出,502009,20220930,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,6914.0000,内税,628.0000,9月分：複合機使用料,パフォーマンスチャ－ジ,総務部,,,,,,
支出,502010,20220930,,3033,学園東中央通り商店会,諸会費,対象外,36000.0000,,0.0000,学園東中央通り商店街：令和4年4月～令和5年3月会費・組合費,,総務部,,,,,,
支出,502011,20220930,,3490,日本電気㈱,支払手数料,課対仕入10%,60390.0000,内税,5490.0000,8月分：勤革時ライセンス料,事務手数料,人事部,,,,,,
支出,502012,20220930,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,21725.0000,内税,1975.0000,9月分：契約外作業,機械設備修理,食品館不動産,,,,,,
,502012,20220930,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,924.0000,内税,84.0000,9月分：コードステッカー,備品,食品館不動産,,,,,,
支出,502013,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,1411300.0000,内税,128300.0000,9月分施設保守管理料：さくら食品館,設備保守料,食品館不動産,,,,,,
,502013,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,396000.0000,内税,36000.0000,9月分施設保守管理料：スパークル府中,設備保守料,くるる不動産,,,,,,
,502013,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,15400.0000,内税,1400.0000,9月分施設保守管理料：E-KITCHEN　くるる店,設備保守料,くるる不動産,,,,,,
,502013,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,61600.0000,内税,5600.0000,9月分施設保守管理料：スパークル亀戸,設備保守料,不動産その他,,,,,,
,502013,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,99000.0000,内税,9000.0000,9月分施設保守管理料：スパークルⅡ店,設備保守料,不動産その他,,,,,,
支出,502014,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,256300.0000,内税,23300.0000,9月分：エレベーター・エスカレーター保守料,設備保守料,食品館不動産,,,,,,
支出,502015,20220930,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,360800.0000,内税,32800.0000,9月分：カネタビル定期清掃,清掃代,本町不動産,,,,,,
支出,502016,20220930,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,361900.0000,内税,32900.0000,9月分：さくら食品館定期清掃,清掃代,食品館不動産,,,,,,
支出,502017,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,46096.0000,内税,4190.0000,EXPLANNER保守料,設備保守料,人事部,,,,,,
支出,502018,20220930,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,616000.0000,内税,56000.0000,エスカレーター9号機交換工事,機械設備修理,食品館不動産,,,,,,
,502018,20220930,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,44000.0000,内税,4000.0000,エスカレーター9号機アイドラー交換作業立会費,機械設備修理,食品館不動産,,,,,,
,502018,20220930,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,137500.0000,内税,12500.0000,自動ドア保守点検,設備保守料,食品館不動産,,,,,,
支出,502019,20220930,,0826,㈱さくらトータルサービス,外注費,課対仕入10%,1022560.0000,内税,92960.0000,9月分：ネットワーク管理・運用,業務委託料,総務部,,,,,,
支出,502020,20220930,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,7392.0000,内税,672.0000,9月分：マット代,マット・モップ等,食品館不動産,,,,,,
支出,502021,20220930,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,2640.0000,内税,240.0000,9月分：マット代,マット・モップ等,食品館不動産,,,,,,
支出,502022,20220930,,9000,スポット取引：入力用,車両燃料費,課対仕入10%,91564.0000,内税,8324.0000,㈱ヤナセ：会長車点検,その他,総務部,,,,,,
,502022,20220930,,9000,スポット取引：入力用,支払手数料,課対仕入10%,220.0000,内税,20.0000,㈱ﾔﾅｾ府中支店ｻｰﾋﾞｽ課,金融機関手数料,総務部,,,,,,
支出,502023,20220930,,8038,㈱大久保,衛生費,課対仕入10%,19800.0000,内税,1800.0000,9月分：古紙回収費,ゴミ処理,食品館不動産,,,,,,
支出,502024,20220930,,3496,㈱リクルート,教育費,課対仕入10%,310640.0000,内税,28240.0000,9月分：求人掲載料,新卒以外募集費,人事部,,,,,,
支出,502025,20220930,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,536584.0000,内税,48780.0000,8月分：健康診断代(ルミエール),健康診断・産業医,総務部,,,,,,
支出,502026,20220930,,4109,多摩健康管理センター,預り金,対象外,26950.0000,,0.0000,8月分：健診オプション代(ルミエール),その他,総務部,,,,,,
支出,502027,20220930,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,20300.0000,内税,1845.0000,8月分：人間ドック代,健康診断・産業医,総務部,,,,,,
支出,502028,20220930,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,67859.0000,内税,6169.0000,8月分：健康診断代(センター),健康診断・産業医,総務部,,,,,,
,502028,20220930,,4109,多摩健康管理センター,預り金,対象外,36168.0000,,0.0000,8月分：健康診断代オプション代(センター),その他,総務部,,,,,,
支出,502029,20220930,,4109,多摩健康管理センター,福利厚生費,課対仕入10%,363853.0000,内税,33077.0000,9月分：健康診断代(ルミエール),健康診断・産業医,総務部,,,,,,
支出,502030,20220930,,4109,多摩健康管理センター,預り金,対象外,24200.0000,,0.0000,9月分：健康診断オプション代(ルミエール),その他,総務部,,,,,,
支出,502031,20220930,,2500,武蔵村山病院,福利厚生費,課対仕入10%,501600.0000,内税,45600.0000,PET検査費：役員4名分,健康診断・産業医,総務部,,,,,,
支出,502032,20220930,,2322,㈱黒田生々堂,事務消耗品費,課対仕入10%,1163.0000,内税,105.0000,ネームランド　テープ購入,事務用品,総務部,,,,,,
支出,502033,20220930,,3280,㈲あさくら,福利厚生費,課対仕入10%,3000.0000,内税,222.0000,スパークルⅡ本町：9月分食券代,社食・賄費、経費,総務部,,,,,,
支出,502034,20220930,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,33000.0000,内税,3000.0000,9月分：ゴミ処理代,ゴミ処理,CHIKASAKUⅡ,,,,,,
,502034,20220930,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,34137.0000,内税,3103.0000,9月分：ゴミ処理代,ゴミ処理,ＣＨＩＫＡＳＡＫＵ,,,,,,
,502034,20220930,,6025,㈱アユミ・プラン,衛生費,課対仕入10%,97159.0000,内税,8833.0000,9月分：ゴミ処理代,ゴミ処理,食品館不動産,,,,,,
